id|published|year|month|title|authors|summary|journal_ref|doi|primary_category|categories|problem_def|keywords
8ad7a29b-5e8d-553b-859d-1fd43ecb70a0|2017-02-01T03:22:53|2017|2|Fast Connected Components Computation in Large Graphs by Vertex Pruning|||||||The problem definition addressed in this research is the efficient detection of connected components (CCs) in large-scale graphs, which is a fundamental problem in graph theory and has numerous applications in various fields, including social network analysis, image clustering, and population estimation. The context that makes this problem important is the increasing size and complexity of graphs, which has led to a significant rise in the computational cost and communication overhead of traditional CC detection algorithms. This has resulted in a need for more efficient and scalable solutions that can handle large graphs. The key objectives or goals of the authors are to design a distributed algorithm that can efficiently detect CCs in large-scale graphs, with a focus on minimizing the number of iterations and messages exchanged between nodes. Specifically, the authors aim to develop an algorithm that can achieve a time complexity of O(log n), where n is the number of nodes in the graph, and reduce the communication overhead by exploiting the graph structure. Overall, the authors' goal is to provide a scalable and efficient solution for CC detection in large-scale graphs, which can be applied in various domains and has the potential to significantly impact the performance of graph-based applications.|Distributed,Graph,Algorithms,Connected,Components,Detection,Labelling,Clustering,MapReduce,Pregel
18311aa5-d82d-54f4-a0a7-2bfea6753af5|2021-12-04T01:56:36+00:00|2021|12|Parallel Scheduling Algorithm based on ComplexColoring for Input-Queued Switches|||||||The problem addressed in this research is the scheduling of input-queued (IQ) switches in high-performance datacenter networks. The context that makes this problem important is the rapid growth of datacenter traffic, driven by the increasing demand for cloud computing, big data, and online services. This growth necessitates the development of high-throughput switches that can efficiently manage large volumes of traffic. The key objective of this research is to design an optimal scheduling algorithm that can maximize the throughput of IQ switches while minimizing the complexity of the scheduling process. Specifically, the authors aim to develop a scheduling algorithm that can achieve 100% throughput, which is the maximum possible throughput of an IQ switch, while using a minimal number of colors (or time slots) in the scheduling process. To address this problem, the authors formulate the scheduling problem as an edge-coloring problem of a bipartite graph, where the graph represents the connections between input and output ports of the switch. The goal is to find an optimal edge-coloring scheme that can schedule the packets in the input queues to the output ports without conflicts, while minimizing the number of colors used.|Scheduling,Bipartite graph,Edge coloring,Packet switch,Frame-based,Online scheduling,Chromatic index,Complex coloring,Kempe chain,Graph theory
71940a3f-1244-598d-95f9-0838896fa0c8|2021-12-08T11:52:42|2021|12|Distributed Vertex Cover Reconfiguration|||||||The problem addressed in this research is the Distributed Vertex Cover Reconfiguration problem. In the context of network monitoring, a vertex cover is a set of nodes that monitor all communication links in a network. The problem arises when the network needs to switch from one vertex cover to another, ensuring that each communication link is always monitored during the transition process. This problem is important because it enables efficient and robust network monitoring, which is crucial in various applications such as distributed systems, social networks, and communication networks. The key objectives of this research are to develop distributed algorithms that can efficiently compute a reconfiguration schedule, which is a sequence of steps that transforms one vertex cover into another while maintaining a valid vertex cover at all times. The authors aim to minimize the number of batches (or rounds) required to complete the reconfiguration process, while ensuring that the size of the intermediate vertex covers remains small. The ultimate goal is to provide a robust and efficient solution for distributed vertex cover reconfiguration, enabling seamless transitions between different monitoring configurations in networks.|Reconfiguration,Vertex Cover,Distributed Algorithm,Graph Decomposition,Network Decomposition,Approximation Algorithm,Scheduling,Batch Scheduling,Graph Theory,Computational Complexity
761ab75b-0aeb-560d-92f4-d46ecaba0412|2022-01-28T09:26:22|2022|1|Svelto: High-Level Synthesis of Multi-Threaded Accelerators for Graph Analytics|||||||The problem definition addressed in this research revolves around the efficient execution of tasks in a multi-threaded accelerator architecture. The context that makes this problem important is the increasing demand for high-performance computing in various domains, such as machine learning, data analytics, and scientific simulations. Traditional architectures struggle to meet these demands due to memory access bottlenecks, leading to underutilization of computing resources. The key objective of this research is to design an efficient task scheduling and memory management system that can effectively utilize the available computing resources in a multi-threaded accelerator architecture. The authors aim to achieve this by developing a novel architecture that can dynamically schedule tasks, manage memory requests, and minimize context switching overhead. The primary goal is to improve the overall system performance, increase resource utilization, and reduce memory access latency. In summary, the problem definition involves addressing the memory access bottlenecks and underutilization of computing resources in multi-threaded accelerator architectures, with the objective of designing an efficient task scheduling and memory management system that can improve system performance, resource utilization, and reduce memory access latency.|Graph,Accelerators,Synthesis,Irregular,Algorithms,Memory,Parallelism,Architecture,HLS (High-Level Synthesis),Latency
07169962-b926-5ec0-9d24-77804ce438be|2021-08-04T13:11:12|2021|8|G-thinker: a general distributed framework for finding qualified subgraphs in a big graph with load balancing|Da Yan||||||The problem definition addressed in this research revolves around efficiently processing and mining large-scale graph data to extract valuable subgraphs that satisfy certain structural or label constraints. The context that makes this problem important is the increasing availability of massive graph datasets in various domains, such as social networks, biological networks, and web graphs, which hold valuable insights and patterns waiting to be uncovered. However, the sheer scale and complexity of these graphs pose significant computational challenges, making it difficult to extract meaningful subgraphs in a timely and efficient manner. The key objectives or goals the authors set to address this problem are: 1. To develop a scalable and efficient framework for mining large-scale graph data, capable of handling massive graphs with billions of vertices and edges. 2. To enable the extraction of valuable subgraphs that satisfy specific structural or label constraints, such as maximum cliques, quasi-cliques, and triangles. 3. To minimize the computational cost and memory requirements of graph mining, while ensuring high throughput and responsiveness. Overall, the authors aim to provide a general-purpose distributed framework for graph mining that can efficiently process large-scale graph data, uncover hidden patterns and insights, and support a wide range of graph mining applications.|Subgraph,Graph,Mining,CPU-bound,Compute-intensive,Clique,Triangle,Subgraph-centric,Parallel,Scalability
521b04ce-540c-556b-8564-6f0fb84829f0|2022-07-02T06:39:10|2022|7|Better Approximation for Distributed Weighted Vertex Cover via Game-Theoretic Learning|||||||The problem addressed in this research is the Minimum Weighted Vertex Cover (MWVC) problem, which is a fundamental problem in computer science and graph theory. The context that makes this problem important is its wide range of applications in distributed networking systems, such as network optimization, resource allocation, and fault tolerance. In these systems, finding a minimum weighted set of nodes that covers all edges is crucial to minimize costs and optimize performance. The key objective of this research is to develop a distributed algorithm that can approximate the MWVC solution in a decentralized manner, where each node makes decisions based on local information only. The authors aim to design an algorithm that can provide high-quality solutions, preferably with a better approximation ratio than existing methods, while also being computationally efficient. In summary, the MWVC problem is important due to its applications in distributed networking systems, and the authors' goal is to develop a distributed algorithm that can efficiently approximate the MWVC solution with high quality, without relying on a central authority or global information.|Distributed,Minimum Weighted Vertex Cover (MWVC),Game Theoretic,Optimization,Nash Equilibrium,Potential Game,Local Search,Distributed Decision Making,Combinatorial Optimization,Graph Theory
a5459a01-0253-5d32-8025-5a6a5b08aedc|2022-12-29T03:44:44|2022|12|Toward the minimum vertex cover of complexnetworks using distributed potential games|||||||The problem definition addressed in this research is the Minimum Vertex Cover (MVC) problem in complex networks. The context that makes this problem important is the increasing complexity of real-world networks, such as social networks, biological networks, and the internet, which hinders the efficiency of network covering. The MVC problem is a fundamental problem in computer science and operations research, and its solution has significant implications for various applications, including network optimization, resource allocation, and fault tolerance. The key objective of this research is to develop a novel approach to solve the MVC problem in complex networks. The authors aim to design a decentralized algorithm that can efficiently find the MVC state in a distributed manner, without relying on a centralized controller. The goal is to minimize the number of covered vertices while ensuring that all edges in the network are covered, thereby optimizing network resources and improving overall network performance. In summary, the problem definition addressed in this research is the MVC problem in complex networks, which is important due to its implications for network optimization and resource allocation. The authors' key objective is to develop a decentralized algorithm that can efficiently find the MVC state in a distributed manner, thereby minimizing the number of covered vertices and optimizing network resources.|Vertex Cover,Complex Networks,Potential Game,Minimum Vertex Cover,Strategic Game,Nash Equilibrium,Optimization Algorithm,Distributed Algorithm,Network Science,Combinatorial Optimization
71823dc4-d6a9-5723-b43b-e8a5339e7bb1|2021-04-03T11:35:09+00:00|2021|4|HUGE: An Efficient and Scalable Subgraph Enumeration System|Zhengyi Yang,Longbin Lai,Xuemin Lin,Kongzhang Hao,Wenjie Zhang||||||The problem addressed in this research is the efficient execution of graph pattern matching (GPM) queries, which are crucial in various applications such as social network analysis, recommendation systems, and knowledge graphs. The context that makes this problem important is the increasing scale and complexity of graph data, which poses significant challenges to existing GPM query execution methods. These challenges include high computational costs, large memory requirements, and inefficient communication between machines. The key objectives or goals the authors set to address this problem are: 1. To develop an efficient GPM query execution method that can handle large-scale graph data. 2. To minimize both computation and communication costs in the execution of GPM queries. 3. To design a system that can scale to handle massive graph data and support various GPM query types. To achieve these objectives, the authors propose a novel system called HUGE, which leverages a bounded-memory execution strategy and an optimized execution plan to efficiently execute GPM queries.|Subgraph,Enumeration,Graph,Query,Optimization,Execution,Plan,Join,Algorithm,Scalability
b7c58b35-4817-5a74-b050-6795220957d6|2015-01-09T02:18:42|2015|1|PRS: Parallel Relaxation Simulation for Massive Graphs|||||||The problem definition addressed in this research revolves around graph pattern matching, specifically in the context of social network analysis. The background that makes this problem important is the rapid growth of data volumes in various domains, including social networks, biological networks, and the World Wide Web, which are often represented as graphs. Traditional notions of graph pattern matching are too restrictive to identify patterns in these emerging fields, particularly in social network analysis where some nodes may be absent or replaced by others. The key objective of this research is to develop a more flexible and realistic approach to graph pattern matching, allowing for the absence of some nodes and their replacement by others. The authors aim to design a framework that can efficiently identify patterns in massive graphs, such as those found in social networks, while considering the complexities and nuances of real-life applications. The ultimate goal is to provide a more effective and practical solution for graph pattern matching in big data analytics, particularly in the context of social network analysis.|Graph pattern matching,Distributed algorithms,Big data,Cloud computing,Social networks,Graph query,Data graphs,Pattern graphs,Bulk synchronous parallel,Emerging applications
c638efb6-1911-500b-893b-d2fa4e7cd816|2017-02-18T13:59:56|2017|2|Distributed Algorithms on Exact Personalized PageRank|Tao||||||The problem definition addressed in this research is the efficient computation of Personalized PageRank (PPR) vectors in large-scale graphs. The context that makes this problem important is the increasing need for personalized recommendations and search results in various applications, such as web search, community detection, link prediction, anomaly detection, and recommendation systems. PPR is a widely used measure to capture node-to-node proximities in graphs, but its computation is time-consuming and memory-intensive, making it challenging to scale to large graphs. The key objective of this research is to develop efficient and scalable algorithms for computing PPR vectors in large-scale graphs, with a focus on reducing the computation time, memory requirements, and communication costs. The authors aim to achieve this by proposing distributed algorithms that can be parallelized on multiple machines, enabling the computation of PPR vectors in a timely and efficient manner. The ultimate goal is to enable fast and accurate personalized recommendations and search results in various applications.|Personalized PageRank,Distributed Algorithms,Exact Computation,Graph Computation,Random Walks,Teleport Probability,Hub Nodes,Partial Vectors,Skeleton Vectors,Scalability
e5c627c1-d755-53bb-9272-54a0a2e294be|2020-01-23T02:34:57+00:00|2020|1|Simple and Fast Distributed Computation ofBetweenness Centrality|||||||The problem definition addressed in this research revolves around the efficient computation of betweenness centrality in large-scale networks, particularly in the context of wireless networks and distributed systems. The background that makes this problem important is the increasing reliance on network analysis in various fields, including social network analysis, epidemiology, and computer networks. Betweenness centrality, a key metric in network analysis, measures the extent to which a node lies on the shortest paths between other nodes, making it a crucial indicator of a node's influence and importance in the network. The key objectives or goals the authors set to address this problem are: 1. To develop a decentralized algorithm that can efficiently compute betweenness centrality in large-scale networks, without relying on a centralized authority or global knowledge of the network. 2. To minimize the communication overhead and computational complexity associated with computing betweenness centrality, making the algorithm scalable and suitable for real-world networks. By achieving these objectives, the authors aim to provide a practical solution for computing betweenness centrality in large-scale networks, enabling researchers and practitioners to better understand and optimize network behavior, particularly in the context of wireless networks and distributed systems.|Betweenness Centrality,Distributed Algorithm,Network Analysis,Graph Algorithm,Centrality Measure,Shortest Paths,Communication Complexity,Congest Model,Decentralized Computation,Graph Theory
a65cf2a3-5a71-510b-b2ce-1340d07b333b|2018-06-05T10:01:18|2018|6|Parallel and Streaming Algorithms for K-Core Decomposition|||||||The problem addressed in this research is the k-core decomposition of large graphs, which is a fundamental task in graph mining and network analysis. The context that makes this problem important is the increasing size of data sets available in various fields, such as social networks, biology, and machine learning. The k-core decomposition is a hierarchical clustering method that assigns a score to every node in the network, making it useful for understanding the structure of the network and the role of nodes in different networks. The authors aim to develop efficient algorithms for computing the k-core decomposition in parallel and streaming models, with the goal of achieving a good approximation of the core labeling using small memory and a small number of rounds. Specifically, the authors aim to develop a 1-approximate core labeling algorithm that can be computed efficiently in both streaming and MapReduce models.|k core decomposition,parallel algorithms,streaming algorithms,MapReduce model,graph mining,data mining,machine learning,graph theory,densest subgraph,approximation algorithms
05e7c88e-975a-5001-96b6-d91c44554aa7|2023-07-14T16:40:43|2023|7|Distributed Near-Maximum Independent Set Maintenance over Large-scale Dynamic Graphs|||||||The problem definition addressed in this research is the computation of the Maximum Independent Set (MIS) in large-scale dynamic graphs in a distributed environment. The context that makes this problem important is the increasing scale and dynamic nature of real-world graphs, such as social networks, web graphs, and biological networks, which require efficient and scalable solutions to maintain and analyze graph data. The key objectives or goals of this research are to: Develop an efficient distributed algorithm to compute an approximate Maximum Independent Set (MIS) in large-scale dynamic graphs. Maintain a high-quality maximal near-Maximum Independent Set (MIS) in the presence of edge insertions and deletions. Address the scalability issue of computing MIS in large graphs that cannot fit in a single machine's memory. Overall, the authors aim to provide a distributed solution that can efficiently compute and maintain an approximate MIS in large-scale dynamic graphs, which is essential for various applications in social network analysis, web search, and biology.|Maximum Independent Set (MIS),Distributed Algorithm,Dynamic Graph,Graph Theory,Approximation Algorithm,Vertex Centric,Large Scale Graph,Graph Processing,Independent Set,Graph Update
e2048e62-c1d0-5e15-84ce-3a0a10a4af28|2022-01-25T19:32:21+00:00|2022|1|A localized distributed algorithm for vertex cover problem|Vahid Khalilpour Akram||||||The problem addressed in this research is the Minimum Vertex Cover (MVC) problem in graph theory, which is an NP-hard problem. The context that makes this problem important is its numerous applications in real-life scenarios, such as covering all streets of a city with a minimum number of security cameras, finding the best nodes for monitoring and controlling links in a wireless sensor network, and solving other related NP-hard problems in graph theory. The key objective of this research is to develop a localized distributed algorithm for the MVC problem, which can efficiently find a minimum vertex cover in a distributed system without requiring a single node to have the entire graph of the network. This is important because collecting the network topology of a wireless sensor or multi-hop network as a graph in a single node may impose a large amount of message passing and energy consumption in the nodes. The authors aim to design an algorithm that uses local information to decide about the minimum vertex cover, reducing the need for message passing and energy consumption in distributed systems. The goal is to develop an efficient and scalable algorithm that can be applied in various distributed applications, particularly in battery-powered networks such as wireless sensor networks or the Internet of Things.|Vertex Cover,Distributed Algorithm,Localized Algorithm,Minimum Vertex Cover,Graph Theory,Optimization,Distributed Systems,NP-Hard Problem,Approximation Algorithm,Graph Optimization
b741a5ea-a8a2-5cfa-8bd0-def8538b7fcc|2022-12-15T08:24:12|2022|12|Distributed Approaches to Butterfly Analysis on Large Dynamic Bipartite Graphs|||||||The problem definition addressed in this research is the efficient analysis of butterfly structures in large dynamic bipartite graphs. The context that makes this problem important is the increasing prevalence of large-scale bipartite graphs in various domains, such as social networks, recommender systems, and bioinformatics, where butterfly structures play a crucial role in understanding the graph's properties and behavior. The key objective of this research is to develop distributed approaches to efficiently analyze butterfly structures in large dynamic bipartite graphs, which is challenging due to the massive scale and dynamic nature of these graphs. The authors aim to address this problem by designing algorithms that can process large-scale graphs in a distributed manner, reducing the computational time and memory requirements while maintaining accuracy. Specifically, the authors focus on developing strategies to incrementally update the butterfly analysis when the graph is updated, rather than recomputing the entire analysis from scratch. This is crucial in real-world applications where graphs are constantly evolving, and timely analysis is essential. Overall, the research aims to provide a scalable and efficient solution for butterfly analysis in large dynamic bipartite graphs, enabling better insights and decision-making in various domains.|Bipartite graph,Distributed algorithm,Butterfly counting,Tip decomposition,Dynamic graph,Large-scale graph,Graph mining,Scalability,Memory allocation,Graph processing
a5fc3e5b-c50b-558f-a371-4e7ab480df84|2018-06-16T09:01:33|2018|6|An FPGA Framework for Edge-Centric Graph Processing|Luís Pina,Anastasios Andronidis,Cristian Cadar||||||The problem definition addressed in this research revolves around the efficient processing of large-scale graph data, particularly in the context of edge-centric graph algorithms. The background that makes this problem important is the increasing significance of graph-structured data in various applications, such as social networks, web graphs, and recommendation systems. The processing of these massive graphs poses significant computational challenges, including memory access patterns, data locality, and parallelization. The key objective of this research is to develop an efficient and scalable framework for edge-centric graph processing on Field-Programmable Gate Arrays (FPGAs). The authors aim to achieve this by designing a novel architecture that can effectively handle the irregular memory access patterns and data dependencies inherent in graph algorithms. The primary goals of this research are to: 1. Develop a flexible and efficient FPGA-based framework for edge-centric graph processing. 2. Optimize the framework to minimize memory access latency and maximize parallelization. 3. Demonstrate the effectiveness of the proposed framework using real-world graph datasets and various edge-centric graph algorithms. By addressing these objectives, the authors aim to provide a solution that can efficiently process large-scale graph data, enabling faster and more accurate analysis in various applications.|FPGA,Graph,Acceleration,PageRank,SpMV,Edge-centric,Paradigm,Architecture,Optimization,Performance
6fce2b81-dcb8-5122-b567-783bf0c72d4f|2017-11-02T12:56:34|2017|11|On the distribution of betweenness centrality in random trees|Kevin Durant||||||The problem definition addressed in this research revolves around understanding the distribution of betweenness centrality (b.c.) in random trees, particularly in simply generated (s.g.) trees and increasing trees. The context that makes this problem important is the widespread use of betweenness centrality as a measure of vertex importance in complex networks, which is crucial in various fields such as social network analysis, epidemiology, and computer science. The key objective of this research is to characterize the distribution of b.c. in random trees, which has been lacking in the literature despite its significance. The authors aim to provide a comprehensive understanding of the b.c. distribution in s.g. trees and increasing trees, including the maximum b.c. and the behavior of the centroid (the vertex with the highest b.c.). By achieving this goal, the authors hope to contribute to a deeper understanding of the structural properties of complex networks and inform the development of algorithms and models that rely on betweenness centrality.|Betweenness centrality,Random trees,Simply generated trees,Increasing trees,Subcritical graph classes,Centroid,Network science,Graph theory,Combinatorial analysis,Random graph models
910f76e7-a566-5a06-a82b-223ea6f474c2|2019-06-23T06:41:18+00:00|2019|6|Distributed subgraph matching on timely dataflow|||||||The problem definition addressed in this research revolves around the efficient processing of subgraph matching queries in large-scale graph datasets. The context that makes this problem important is the increasing prevalence of graph-structured data in various domains, such as social networks, biological networks, and knowledge graphs, which necessitates the development of scalable and efficient query processing techniques. The key objective of this research is to design and implement efficient algorithms for subgraph matching that can handle large graphs and complex queries. The authors aim to achieve this goal by exploring various optimization strategies, such as workload-aware expanding, clique-based optimization, and distributed processing, to reduce the computational cost and improve the scalability of subgraph matching algorithms. Specifically, the authors focus on addressing the challenges of subgraph matching, including the high computational complexity, the need for efficient data access and communication, and the requirement for handling large graphs and complex queries. By developing efficient algorithms and optimization strategies, the authors aim to enable fast and scalable subgraph matching, which is essential for various applications, such as graph pattern mining, graph-based machine learning, and graph querying.|Subgraph,Matching,Distributed,Algorithm,Graph,Query,Optimization,Join,Strategy,Performance
113009e1-9d97-550e-920f-1ff8b1d675f4|2019-08-28T12:44:13|2019|8|DistTC: High Performance Distributed Triangle Counting|||||||The problem definition addressed in this research is the efficient counting of triangles in large-scale undirected graphs, which is a fundamental problem in graph analysis with applications in social network analysis, graph statistics, and k-truss identification. The context that makes this problem important is the increasing size and complexity of modern graphs, which renders traditional serial algorithms inefficient and necessitates the development of distributed and parallel solutions. The key objectives or goals set by the authors to address this problem are: 1. To develop a scalable and efficient distributed algorithm for triangle counting that can handle massive graphs. 2. To minimize communication overhead and optimize data locality in the distributed computation. 3. To design a partitioning strategy that ensures each machine in the distributed cluster can perform triangle counting independently without requiring communication with other hosts. By achieving these objectives, the authors aim to provide a practical solution for triangle counting in large-scale graphs, enabling faster and more accurate graph analysis in various domains.|Triangle counting,Distributed memory,Multi-GPUs,Graph partitioning,Clusters,Graph processing,Scalability,Performance optimization,Parallel processing,Large-scale graphs
b02f8814-ee06-5c98-b083-0f6dbda3f020|2014-01-28T07:15:26|2014|1|"Distributed $(\Delta+1)$-Coloring in Linear (in $\Delta$) Time | SIAM Journal on Computing | Vol. 43, No. 1 | Society for Industrial and Applied Mathematics"|Leonid Barenboim,Michael Elkin,Fabian Kuhn||||||The problem addressed in this research is the distributed 1-coloring problem, a fundamental problem in distributed algorithms. The context is a network of processors, each with a distinct identity number, communicating synchronously in discrete rounds. The problem is important due to its applications in scheduling, resource allocation, symmetry breaking, and workload balancing. The key objective is to devise an efficient algorithm that can color the graph in linear time, specifically O(1) time, which is a significant improvement over previous algorithms. The authors aim to achieve this goal by developing a new approach that employs defective coloring, a generalized variant of coloring, and set-theoretic methods.|coloring,distributed,algorithm,graph,time,vertices,colors,maximum,degree,complexity
3aee1322-a73c-5c4f-bc31-188b3056113f|2014-10-03T10:11:13|2014|10|Faster Parallel Traversal of Scale Free Graphs at Extreme Scale with Vertex Delegates|||||||"The problem definition addressed in this research is the efficient processing and analysis of large-scale free graphs, which are commonly found in various domains such as social networks, biology, chemistry, and social sciences. The context that makes this problem important is the increasing size and complexity of these graphs, which poses significant challenges to their analysis and processing. The key objectives or goals set by the authors to address this problem are: To develop an efficient graph partitioning strategy that can handle large-scale free graphs and minimize communication overhead between processing nodes. To design a scalable and parallelizable algorithm that can perform graph analysis tasks, such as graph traversal, k-core decomposition, and PageRank calculation, on distributed memory architectures. The authors aim to achieve these objectives by proposing a novel graph partitioning strategy called ""delegate partitioning,"" which is designed to reduce communication overhead and improve load balancing among processing nodes. They also develop a parallel graph analysis framework that can efficiently execute graph analysis tasks on distributed memory architectures."|Graphs,Scale-free,Parallel,Traversal,Algorithms,Extreme scale,Vertex,Delegate,Asynchronous,Distributed
2767e0ca-e154-5653-947b-32f9874740ba|2022-05-17T07:24:59|2022|5|Distributed Multimodal Path Queries|||||||The problem addressed in this research is the Distributed Multimodal Path (DMP) query, which involves finding the shortest path in a multimodal transportation network that satisfies certain constraints. The context that makes this problem important is the increasing need for efficient and personalized route planning in modern transportation systems, which often involve multiple modes of transportation such as buses, trains, cars, bikes, and walking. The key objective of the authors is to develop an efficient algorithm that can process DMP queries in a distributed manner, taking into account the constraints and preferences of users. The authors aim to minimize the running time and network overhead of the algorithm, while ensuring that the computed path is feasible and satisfies the user's constraints. Specifically, the authors focus on solving the RegLCSP (Regular Language Constrained Shortest Path) problem, which involves finding the shortest path in a graph that satisfies a given regular language constraint. The authors propose a parallel algorithm, ALGdmp, that can efficiently process DMP queries in a distributed environment, and evaluate its performance through extensive experiments on real and synthetic datasets.|Multimodal,Graph,Distributed,Path,Query,Parallel,Computation,Regular,Language,Algorithm
93779d64-bb41-5658-8d87-84be439b76fe|2017-07-18T06:57:42|2017|7|An Adaptive Parallel Algorithm for Computing Connected Components|||||||The problem addressed in this research is the efficient parallelization of the connected component labeling (CCL) algorithm for large-scale graphs. The context that makes this problem important is the increasing need to process and analyze massive graphs in various domains, such as social networks, web graphs, and biological networks. The CCL algorithm is a fundamental graph processing task that identifies connected components in a graph, which is essential for many graph-based applications. The key objectives of this research are to develop a scalable and efficient parallel CCL algorithm that can handle large graphs and minimize the communication overhead between processors. The authors aim to achieve this by designing an algorithm that can effectively utilize the available parallel processing resources, reduce the number of iterations required for convergence, and optimize the data distribution and communication patterns. In summary, the problem addressed in this research is the development of an efficient parallel CCL algorithm for large-scale graphs, with the goal of minimizing communication overhead and maximizing scalability, to support various graph-based applications.|Connected Components,Undirected Graphs,Parallel Algorithms,Distributed Memory,Graph Analytics,Scalability,Performance,Hybrid Approach,Graph Topology,Metagenomic Graphs
77c7c8c9-e27d-586a-946d-ecbddd29a3a8|2013-10-27T03:14:58|2013|10|Distributed Community Detectionin Web-Scale Networks|myday||||||The problem definition addressed in this research is the scalability issue in community detection algorithms for large-scale networks. The context that makes this problem important is the increasing size and complexity of real-world networks, such as social media platforms, biological networks, and the internet, which require efficient and effective community detection methods to uncover hidden patterns and structures. The key objective of this research is to develop a scalable and distributed community detection algorithm that can handle massive networks with billions of vertices and edges. The authors aim to achieve this by proposing a pre-processing algorithm that reduces the problem size, making it possible to apply traditional community detection algorithms. The goal is to develop an algorithm that can efficiently identify core groups in large networks, which can then be used as input for traditional community detection algorithms to identify cohesive communities. In summary, the problem definition is the need for scalable community detection algorithms that can handle large-scale networks, and the key objective is to develop a distributed algorithm that can efficiently identify core groups in massive networks, enabling the application of traditional community detection algorithms to uncover hidden patterns and structures.|Community Detection,Graph Clustering,Distributed Algorithms,Ensemble Learning,MapReduce,Network Analysis,Core Groups,Graph Partitioning,Scalability,Modularity
12300048-e5cb-5322-af6d-034ad0d186fa|2021-10-31T16:39:05|2021|10|Universally-Optimal Distributed Shortest Paths andTransshipment via Graph-Based ℓ1-Oblivious Routing∗|||||||Here is a clear and concise summary of the problem definition addressed in this research: The research addresses the problem of designing an efficient oblivious routing scheme for the transshipment problem in a distributed network setting. **Problem Definition:** The research addresses the problem of designing an efficient oblivious routing scheme for the transshipment problem in a distributed network setting. **Context and Background:** In a distributed network, the transshipment problem involves finding the minimum-cost flow that satisfies a given demand. This problem is important because it has numerous applications in various fields, such as logistics, telecommunications, and finance. The traditional approach to solving this problem involves computing the optimal solution centrally, which can be computationally expensive and may not be feasible in large-scale networks. Therefore, there is a need for an efficient distributed algorithm that can solve the transshipment problem in a scalable and efficient manner. **Key Objectives and Goals:** The authors aim to design an oblivious routing scheme that can efficiently solve the transshipment problem in a distributed network setting. The key objectives are to: 1. Develop a routing scheme that can route any demand in the network with a low competitive ratio, i.e., the cost of the routing scheme should be close to the optimal solution. 2. Design an algorithm that can be executed efficiently in a distributed manner, without requiring a centralized coordinator. 3. Ensure that the algorithm is scalable and can handle large networks with a large number of nodes and edges. Overall, the research aims to develop a practical and efficient solution for the transshipment problem in distributed networks, which can have a significant impact on various applications that rely on efficient network optimization.|Distributed algorithms,Minor aggregation,Universally optimal,Congestion,Shortcut quality,Graph algorithms,Polylogarithmic,Competitive analysis,Distributed graph processing,CONGEST model
437b471d-c084-56e5-9409-5a6d5f3afeba|2018-10-26T05:24:32|2018|10|A Deterministic Distributed 2-Approximation for Weighted Vertex Cover in Rounds|Ran Ben-Basat||||||The problem addressed in this research is the Minimum Weight Vertex Cover (MWVC) problem, a classical NP-hard problem in computer science and graph theory. The context that makes this problem important is its wide range of applications in various fields, including network optimization, data mining, and machine learning. In MWVC, the input is a graph with non-negative vertex weights, and the goal is to find a subset of vertices (a vertex cover) that covers all edges in the graph while minimizing the total weight of the selected vertices. The key objective of this research is to develop an efficient distributed algorithm for solving the MWVC problem in the CONGEST model, a popular model for distributed computing. The authors aim to design an algorithm that achieves a 2-approximation of the optimal solution while minimizing the number of communication rounds required to solve the problem. The authors also focus on improving the round complexity of existing algorithms, particularly for the case where the maximum degree of the graph is unknown. Overall, the research aims to provide a fast and efficient distributed solution for the MWVC problem, which can be applied to various real-world applications.|Vertex Cover,Minimum Weight,Distributed Algorithm,Approximation Algorithm,CONGEST Model,Graph Algorithm,Weighted Vertex Cover,2-Approximation,Round Complexity,Logarithmic Rounds
c2e8e422-7461-5a74-ae7b-744662c058b2|2013-09-27T08:09:00|2013|9|LNCS 8205 - Distributed Minimum Cut Approximation|Mohsen Ghaffari,Fabian Kuhn||||||The problem addressed in this research is the distributed minimum cut approximation in a network graph. The context that makes this problem important is that minimum cuts and their sizes (i.e., edge connectivity) are crucial in network design and optimization, as they represent the throughput capacity of the network. Decomposing a network using small cuts helps in designing efficient communication strategies and identifying communication bottlenecks. The key objective of this research is to develop efficient distributed algorithms that can approximate the minimum cut in a network graph. The authors aim to design algorithms that can be executed in a distributed manner, where each node in the network can communicate with its neighbors, and the goal is to compute an approximate minimum cut in a time-efficient manner. The authors focus on developing algorithms with low time complexity, specifically in terms of the number of rounds required to compute the approximate minimum cut, while ensuring the correctness of the solution with high probability.|Minimum Cut,Distributed Algorithm,Approximation,Graph,Edge Connectivity,Randomized Algorithm,Communication Network,Cut Size,Graph Decomposition,CONGEST Model
