id|name|description
3448f787-b639-55eb-8b13-ca41f9412333|Interleaved Hash Table Layout|The authors propose an interleaved hash table layout to optimize GPU memory access for graph processing. This solution involves storing each level of a bucket consecutively instead of storing all the elements of a bucket consecutively, leading to coalesced global memory access in linear search.
165f8389-72e8-5116-be40-2a3d912265db|Caching Hash Table Elements in Shared Memory|The authors propose caching the first few items of each bucket in shared memory to reduce global memory access latency. This solution involves storing hashTable i:len in shared memory and interleaving the hash buckets of each hashTable to cache the first few items of each bucket in shared memory.
64f227b0-79cf-5fbb-ab8b-fa0ae894d6c4|Linear Search with Coalesced Memory Access|The authors propose using linear search with coalesced memory access to optimize GPU memory access for graph processing. This solution involves using linear search instead of binary search, which allows for coalesced global memory access and reduces memory access latency.
ebf02375-f197-5ee8-b037-a424b7a21e14|Degree-Aware Resource Allocation|The authors propose a degree-aware resource allocation mechanism to optimize GPU memory access for graph processing. This solution involves assigning more hash buckets, shared memory, and threads to large degree vertices to reduce memory access latency and improve performance.
f522dab0-c437-536e-9a0d-7c95e5caa281|Hashing-Based 2D Partitioning|The authors propose a hashing-based 2D partitioning scheme to optimize communication efficiency in distributed algorithms. This solution specifically addresses the challenge by reducing the number of communication rounds required for triangle counting.
9b796cc6-8021-52e8-8aba-737e9d0446ad|Collision and Workload Imbalance Co-Optimization|The authors propose a co-optimization technique to address both collision and workload imbalance in distributed algorithms. This solution specifically addresses the challenge by reducing the number of collisions and balancing the workload across vertices.
3759ff2b-a313-5898-91f0-5146c1e30be1|Virtual Combination for Workload Balancing|The authors propose a virtual combination method to balance the intra-vertex workload in distributed algorithms. This solution specifically addresses the challenge by reducing the number of idling threads and balancing the workload across vertices.
75fa1742-a752-57a5-a8dd-473ca56a5916|Atomic Operation-Based Dynamic Workload Assignment|The authors propose an atomic operation-based dynamic workload assignment mechanism to optimize communication efficiency in distributed algorithms. This solution specifically addresses the challenge by balancing the workload across vertices.
548e6699-0b31-5eba-b83b-f53771e06c30|Core Number Ordering for Maximal Clique Enumeration|This solution addresses the challenge of efficient graph dynamics processing by proposing a novel ordering of vertices based on their core numbers for maximal clique enumeration. The core number ordering is used to reduce the computational cost of MCE by minimizing the number of iterations and set intersections.
0d57bf79-2bbb-5a99-8a76-c48b600af717|Distributed Maximal Clique Computation with Prefix Trees|This solution addresses the challenge of efficient graph dynamics processing by proposing a distributed algorithm for maximal clique computation using prefix trees. The algorithm is designed to minimize computational costs and iterations by leveraging the properties of prefix trees.
51b12735-d12b-57d8-9318-d61ede00e6c0|LocalMCE Algorithm for Maximal Clique Enumeration|This solution addresses the challenge of efficient graph dynamics processing by proposing a novel algorithm for maximal clique enumeration, called LocalMCE. The algorithm is designed to minimize computational costs and iterations by leveraging local properties of the graph.
b3286a68-8706-5210-8f78-48bd07d3eba0|Update Maintenance for Maximal Cliques|This solution addresses the challenge of efficient graph dynamics processing by proposing an algorithm for update maintenance of maximal cliques. The algorithm is designed to minimize computational costs and iterations by leveraging the properties of prefix trees.
bccc70e1-40c6-53ca-b35a-1a300580751f|Data Distribution with Vertex Ordering|The authors propose a data distribution method that utilizes vertex ordering to reduce the amount of data being communicated in the distributed algorithm. By ordering the vertices based on their core number, degree, or degeneracy, the algorithm can minimize the number of edges that need to be distributed, resulting in improved communication efficiency.
fe74431b-6314-5b68-abe2-ecc7e6273f82|LocalMCE with Set Intersection Optimization|The authors propose an optimization technique for the LocalMCE algorithm that reduces the cost of set intersections. By intersecting smaller sets first, the algorithm can minimize the number of operations required, resulting in improved communication efficiency.
d6c55219-6732-5f39-839c-94242c65d1f1|Core Number Ordering|The authors propose using core number ordering to optimize load balance in distributed systems. This involves ordering the vertices of the graph by their core numbers, which helps to reduce the size of the subgraphs that need to be processed by each worker. The core number ordering technique is based on the concept of k-core decomposition, which is a method for decomposing a graph into subgraphs based on the degree of the vertices. By ordering the vertices by their core numbers, the authors can ensure that the subgraphs processed by each worker are more balanced, which helps to optimize load balance. The authors report that using core number ordering reduces the running time of the algorithm by a factor of 1.60 on average when the number of machines is doubled.
c5edf7ee-ee17-5230-b1f4-9facd94cd25c|Degeneracy Ordering|The authors propose using degeneracy ordering to optimize load balance in distributed systems. This involves ordering the vertices of the graph by their degeneracy numbers, which helps to reduce the size of the subgraphs that need to be processed by each worker. The degeneracy ordering technique is based on the concept of graph degeneracy, which is a measure of the minimum degree of a vertex in a subgraph. By ordering the vertices by their degeneracy numbers, the authors can ensure that the subgraphs processed by each worker are more balanced, which helps to optimize load balance. The authors report that using degeneracy ordering reduces the running time of the algorithm by a factor of 1.60 on average when the number of machines is doubled.
3703d027-8be0-5d11-97c9-f7f217c40a84|Distributed Graph Partitioning Algorithm|The authors propose a distributed graph partitioning algorithm that partitions the edge set of the network into three parts: Em, Es, and Er. This algorithm is designed to efficiently process dynamic updates in large graphs by minimizing computational costs and iterations.
95bf43d7-cfb0-5c3e-b706-7ff52a28fef4|Low Conductance Subroutine|The authors propose a low conductance subroutine that can be used to find a sparse cut in a subgraph with low conductance. This subroutine is designed to efficiently process dynamic updates in large graphs by minimizing computational costs and iterations.
2550325d-b898-51e0-b992-6f9c330b669f|High Diameter Subroutine|The authors propose a high diameter subroutine that can be used to find a sparse cut in a subgraph with high diameter. This subroutine is designed to efficiently process dynamic updates in large graphs by minimizing computational costs and iterations.
01eab559-ce97-58e9-876a-afa0c12f1f6b|Low Degree Subroutine|The authors propose a low degree subroutine that can be used to remove low-degree vertices from the graph. This subroutine is designed to efficiently process dynamic updates in large graphs by minimizing computational costs and iterations.
e6f3c573-8c56-5afc-a641-23d8dd39dff1|Distributed Nibble Algorithm|The authors propose a distributed nibble algorithm that can be used to find a sparse cut in a subgraph. This algorithm is designed to efficiently process dynamic updates in large graphs by minimizing computational costs and iterations.
0c6b0543-2b04-5fd3-a736-916d0f2fa44d|CRACKER Algorithm|The CRACKER algorithm is a distributed iterative algorithm designed to efficiently identify connected components in large graphs. It works by iteratively growing a tree for each connected component, removing nodes from the graph and reducing the amount of computation at each iteration.
0ce9a7ae-d47a-52d1-bc6e-9e8da9072993|Edge Pruning (EP) Optimization|The Edge Pruning optimization is a technique used to reduce the number of redundant edges created during the CRACKER algorithm’s MinSelection phase.
25de11dc-5fbb-579d-b7b1-88c192255bc7|Oblivious Seed (OS) Optimization|The Oblivious Seed optimization is a technique used to reduce the creation of high-degree vertices during the CRACKER algorithm’s seed identification phase.
b9c8ee9f-9e51-5293-86f5-dbf1e1cb4b53|Finish Computation Sequentially (FCS) Optimization|The Finish Computation Sequentially optimization is a technique used to reduce the number of MapReduce iterations during the CRACKER algorithm’s seed propagation phase.
e3bfa995-f54d-577c-a1a7-ccb682fe546f|Edge Pruning (EP)|The Edge Pruning (EP) solution is a technique used to reduce the number of messages exchanged between nodes in a distributed algorithm. It works by identifying and removing unnecessary edges in the graph, thereby decreasing the amount of communication required between nodes.
13ceb7dc-1b12-5730-941f-75eefffacf7e|Oblivious Seed (OS)|The Oblivious Seed (OS) solution is a technique used to reduce the number of seed identifications in a distributed algorithm. It works by identifying and propagating the smallest node identifier seen so far, without considering the actual seed value.
618177ad-3eaa-5bf9-bc88-ffcc0f8161fa|Finish Computation Sequentially (FCS)|The Finish Computation Sequentially (FCS) solution is a technique used to reduce the number of MapReduce iterations in a distributed algorithm. It works by gathering all nodes that still require processing into a single machine, allowing for sequential computation and reducing the number of iterations required.
c4feceb1-9a73-5912-8b69-f9f1882cd45a|Parallel Complex Coloring|The authors propose a parallel complex coloring algorithm to optimize GPU memory access for graph processing. This algorithm is designed to efficiently color the edges of a bipartite graph, which represents the memory access pattern of the graph processing application.
532ec906-3561-5f2c-af91-e328aab0dec9|Frame-based Scheduling|The authors propose a frame-based scheduling algorithm to optimize GPU memory access for graph processing. This algorithm is designed to schedule the memory access of graph processing applications in a frame-by-frame manner, allowing for efficient use of memory bandwidth.
9bc913f0-e5e0-5258-8f64-efbfaa7a8c71|On-Line Scheduling Algorithm|The authors propose an on-line scheduling algorithm to optimize load balance in distributed systems. This algorithm uses a parallel complex coloring algorithm to eliminate variables in the bipartite graph and schedules packets in real-time to minimize contention and maximize throughput.
7686219e-ff0f-5ea7-996c-95a6f02c3875|Batch Reconfiguration Scheduling|The authors propose a batch reconfiguration scheduling approach to efficiently process dynamic updates in large graphs. This method involves dividing the graph into smaller clusters and processing updates in batches, allowing for parallelism and reducing the number of iterations required to maintain graph structures.
0756e06e-7734-5871-8f23-a72476fdedfa|Small Separator Decomposition|The authors propose a small separator decomposition technique to divide the graph into smaller clusters, enabling efficient batch processing of updates. This technique involves identifying a small separator set that separates the graph into clusters with small diameters.
d7bc945f-2481-550a-b666-7b5eac50f9be|Distributed Computation of Schedules|The authors propose a distributed computation approach to efficiently compute batch reconfiguration schedules for large graphs. This method involves dividing the graph into smaller clusters and processing updates in parallel, using a distributed algorithm to compute the schedules.
71940a3f-1244-598d-95f9-0838896fa0c8|Distributed Vertex Cover Reconfiguration|The authors propose a distributed algorithm for vertex cover reconfiguration, which allows for the reconfiguration of multiple vertices concurrently while maintaining feasibility. This approach addresses the challenge of load balance optimization in distributed systems by enabling the efficient reconfiguration of vertex covers in a distributed setting.
6411d6d9-cce5-5893-bc5e-6f2774e137f3|Cactus Core Decomposition|The authors propose a cactus core decomposition algorithm that divides the graph into independent clusters, which can be reconfigured simultaneously. This approach addresses the challenge of load balance optimization in distributed systems by enabling the efficient decomposition of the graph into smaller subgraphs.
98865815-a521-5dd3-85ba-bd18a9382cc0|Svelto Architectural Template|The Svelto architectural template is a solution proposed by the authors to address the challenge of optimizing GPU memory access for graph processing. This template is designed to support single-cycle context switching, hide external memory access latency, maximize memory utilization, and provide dynamic load balancing. The Svelto template employs a hierarchical memory controller, a multi-channel memory interface, and a dynamic task scheduler to manage memory accesses. It also uses atomic memory operations to ensure consistency and provide a necessary element to guarantee the consistency model. The paper presents results showing that the Svelto architecture scales linearly when increasing the number of contexts, and that the context switching mechanisms do not introduce performance overheads. The architecture also demonstrates area efficiency, with reductions up to 50% in LUTs and 49.41% in Slices compared to previous approaches.
1f523105-2856-5152-8a6b-9a3e74da0eb8|Svelto Architecture Template|The Svelto architecture template is a novel solution proposed by the authors to address the challenge of efficient graph dynamics processing. It is a high-level synthesis methodology that generates custom accelerators optimized for irregular graph kernels. The template exploits both instruction-level and task-level parallelism, providing dynamic load balancing and maximizing external memory utilization through latency tolerance.
fe2efe56-9ed1-50ef-a977-85e0cc0c6196|Hierarchical Memory Controller|The Hierarchical Memory Controller is a solution proposed by the authors to optimize communication efficiency in distributed algorithms. It is designed to manage the arbitration of requests from workers to the top memory controller, ensuring efficient communication and minimizing latency.
c8d04e3e-62f2-5b32-af63-eae659609b73|Context Switching|Context Switching is a solution proposed by the authors to optimize communication efficiency in distributed algorithms. It allows workers to execute different tasks while waiting for memory operations to complete, reducing idle time and improving overall system performance.
d174053a-9d09-5a9d-8535-614481a51b3a|Parallel Memory Controller|The Parallel Memory Controller is a solution proposed by the authors to optimize communication efficiency in distributed algorithms. It is designed to handle the arbitration of requests from workers to the top memory controller, ensuring efficient communication and minimizing latency.
02a02c30-8380-5612-bf4a-ab3fef3926fe|Dispatcher|The Dispatcher is a solution proposed by the authors to optimize communication efficiency in distributed algorithms. It is responsible for distributing tasks to workers and managing the execution of tasks.
dd1181cf-b816-517e-8466-0d851d606c3c|Scheduler|The Scheduler is a solution proposed by the authors to optimize communication efficiency in distributed algorithms. It is responsible for managing the execution of tasks within a worker and ensuring that tasks are executed efficiently.
7f7b9fb8-7028-52a0-83ca-53af8711a171|Dynamic Task Scheduling with Context Switching|This solution addresses the challenge of optimizing load balance in distributed systems by employing dynamic task scheduling with context switching. The approach involves dynamically scheduling tasks to workers based on their availability and workload, and using context switching to quickly switch between tasks when a worker is idle or waiting for memory access.
f60b22bd-bd69-547b-a0be-2b8033eeec29|Parallel Memory Controller with Round-Robin Arbitration|This solution addresses the challenge of optimizing load balance in distributed systems by designing a parallel memory controller with round-robin arbitration. The approach involves using a parallel memory controller that manages memory requests from multiple workers and uses round-robin arbitration to ensure fair access to memory resources.
82bcd3ab-ec5b-523b-9a3c-a26edae8bfd3|Hybrid Task Decomposition Strategy|The authors propose a hybrid task decomposition strategy to optimize communication efficiency in distributed algorithms. This strategy involves decomposing tasks into smaller sub-tasks and processing them in parallel, while also considering the trade-off between solution accuracy and communication rounds.
5a763ea1-231d-5140-9eac-7fcf237ac4f6|Priority-based Task Scheduling with Global Task Queue|This solution addresses the challenge of optimizing load balance in distributed systems by introducing a priority-based task scheduling mechanism that utilizes a global task queue. The global task queue allows for the prioritization of tasks based on their computational requirements, ensuring that tasks with higher computational demands are executed first. This approach enables the system to effectively balance the workload across nodes, reducing the likelihood of straggler tasks and improving overall system performance.
67f15cf7-12fb-5769-bd36-30b2b6683d20|Dynamic Task Decomposition with Timeout Mechanism|This solution addresses the challenge of optimizing load balance in distributed systems by introducing a dynamic task decomposition mechanism that incorporates a timeout mechanism. The timeout mechanism allows the system to detect and decompose tasks that are taking too long to execute, preventing straggler tasks and improving overall system performance.
0923fb10-50e1-52d2-99e1-1c1b14eb3b14|Work Stealing with Load Balancing|This solution addresses the challenge of optimizing load balance in distributed systems by introducing a work stealing mechanism that incorporates load balancing. The work stealing mechanism allows idle nodes to steal tasks from busy nodes, reducing the likelihood of straggler tasks and improving overall system performance.
edc743db-0d89-54c9-b9da-605a893e83d5|Heuristic Weighted Memory Based Algorithm (HWMA)|The HWMA is a distributed algorithm designed to optimize the minimum weighted vertex cover (MWVC) problem in multi-agent systems. It employs a combination of local rules, including a weighted memory rule and a perturbation rule, to improve the quality of the resulting dominant Nash equilibrium (DNE) solutions.
3108c950-cc59-5819-b6c3-98b02c9001c9|Restricted Greed and Memory-Based Algorithm (RGMA)|The RGMA is a distributed algorithm designed to solve the MWVC problem by decomposing the system-level objective into local utilities. It employs a restricted greed rule and a memory-based rule to update player actions.
cdd06cae-684f-5db2-8725-fb1ada10f162|Fully Best Response (FBR) Algorithm|The FBR algorithm is designed to solve the MWVC problem by using an asymmetric game, where the utility of a player is co-determined by the actions and weights of neighboring nodes.
8220aa75-6725-58ff-8875-f0f8855ba34a|Restricted Greed and Memory Based Algorithm (RGMA)|The RGMA is a distributed algorithm designed to address the challenge of efficient graph dynamics processing by providing better approximation for the MWVC problem in multi-agent systems. The algorithm focuses on learning in potential games, where each vertex makes decisions using local information of its own and the immediate neighbors only.
6bf1f6cc-5a0e-576e-bfeb-338feac6dbe0|Asymmetric Game-Based Algorithm (FBR)|The FBR is a distributed algorithm designed to address the challenge of efficient graph dynamics processing by providing better approximation for the MWVC problem in multi-agent systems. The algorithm focuses on learning in potential games, where each vertex makes decisions using local information of its own and the immediate neighbors only.
e01af385-777a-50cd-b137-6c6464f1c62d|Perturbation Rule|The perturbation rule is a technique used in the HWMA to destroy the stability of inferior Nash equilibrium (INE) solutions. It involves recording one's best restricted response and 0 simultaneously, allowing the algorithm to converge to higher-quality Nash equilibria.
c5536c76-f1fd-5086-8a46-d6c1c09b3cb6|Weighted Memory Rule|The weighted memory rule is a technique used in the HWMA to update the actions of players based on their memories. It assigns a higher probability to ai=0 when i's neighbors could cover their adjacent edges with a lower average cost.
967b5186-57d7-5a4b-966d-adab4f489cb6|Time-Variant Binary Log Linear Learning Algorithm (TVBLLA)|The TVBLLA is a distributed optimization algorithm designed to solve the vertex cover problem in complex networks. It employs a novel cost function and a time-variant learning rate to drive the covering states of all vertices to converge to the minimum vertex cover (MVC) state of a general complex network.
38691116-7739-5c3d-8e52-effad72599db|Time-Variant Binary Log-Linear Learning Algorithm (TVBLLA)|The TVBLLA is a distributed optimization algorithm designed to solve the vertex cover problem in complex networks. It addresses the challenge of optimizing communication efficiency by allowing each vertex to update its strategy independently, reducing the need for extensive communication. The algorithm uses a time-variant learning rate to adapt to the changing environment and ensure convergence to the minimum vertex cover state.
c71e5efa-3e3d-5484-9714-b79dd760f4d9|Relaxed Greedy and Memory-Based Algorithm (RGMA)|The RGMA is a distributed optimization algorithm that addresses the challenge of optimizing communication efficiency by allowing each vertex to record the temporal strategy by the relaxed greedy rule of the latest step into its memory. This enables the algorithm to select a strategy from the memory with a certain probability, reducing the need for extensive communication.
8a7200d6-15eb-591f-a3bc-43b482701a83|Game-Based Memetic Algorithm (GMA)|The GMA is a hybrid algorithm that addresses the challenge of optimizing communication efficiency by combining a game-based approach with a memetic algorithm. The algorithm allows each vertex to evolve locally using the asynchronous updating rule and repeats each chromosome evolution for a certain number of generations.
334c8d8d-8379-5dbf-b2ef-a5044afe7e66|Binary Log-Linear Learning Algorithm (BLLA)|The BLLA is a distributed optimization algorithm that addresses the challenge of optimizing communication efficiency by allowing each vertex to update its strategy independently using a log-linear learning rule.
4f965afa-2c3b-5fa5-8105-c7b4d204140d|Genetic Algorithm (GA)|The GA is a centralized algorithm that addresses the challenge of optimizing communication efficiency by using a genetic approach to evolve the population of solutions.
4e75f5c8-8bbf-5bd7-b97b-7e40026f280d|LRBU Cache Structure|The LRBU cache structure is designed to efficiently manage remote vertices and their neighbors in the context of subgraph enumeration. It consists of three members: a cache to store remote vertices and their neighbors, an ordered set to track the order of remote vertices that can be safely removed from the cache, and a set to store the IDs of remote vertices that need to be fetched. The LRBU cache structure uses a two-stage execution strategy, where the first stage fetches the required remote vertices and the second stage performs the intersection to obtain the results. This approach allows for zero-copy and lock-free cache access, reducing memory copies and locks. The paper demonstrates that the LRBU cache structure outperforms other cache designs, such as LRU and concurrent LRU, in terms of execution time and memory usage.
d7c32a76-f7f3-590d-aec8-334e5cbb18f8|DFS-BFS Adaptive Scheduler|The DFS-BFS adaptive scheduler is designed to dynamically control the memory usage of subgraph enumeration. It adapts between BFS and DFS scheduling strategies based on the memory usage, ensuring that the memory bound is not exceeded. The scheduler uses a threshold to determine when to switch between BFS and DFS scheduling. When the memory usage exceeds the threshold, the scheduler switches to DFS scheduling to reduce memory consumption. The paper demonstrates that the DFS-BFS adaptive scheduler achieves a tight memory bound of 2 for subgraph enumeration, where is the number of query vertices and is the maximum degree of the data graph.
b5431b97-9b28-5aca-8c77-83586940d568|Work-Stealing Technique|The work-stealing technique is designed to balance the load among machines in a distributed environment. It allows machines to steal work from other machines that are overloaded, ensuring that the load is evenly distributed. The work-stealing technique uses a decentralized approach, where each machine is responsible for stealing work from other machines. This approach allows for efficient load balancing and reduces the overhead of centralized load balancing. The paper demonstrates that the work-stealing technique achieves better load balancing and reduces the execution time compared to other load balancing techniques.
11f6de5b-7833-507f-9914-7945bbbb7b5a|Hybrid Communication Layer|The hybrid communication layer is designed to support both pushing and pulling communication modes. It allows for efficient communication between machines in a distributed environment. The hybrid communication layer uses a combination of pushing and pulling communication modes to reduce communication overhead. It also uses a cache structure to store remote vertices and their neighbors, reducing the need for communication. The paper demonstrates that the hybrid communication layer achieves better performance and reduces communication overhead compared to other communication strategies.
d95c4677-baea-5151-a120-4a7ac6595826|Optimal Execution Plan|The optimal execution plan is designed to compute the optimal join order and physical settings for subgraph enumeration. It uses a dynamic programming approach to minimize the communication cost and computation time. The optimal execution plan uses a combination of join algorithms and communication modes to minimize the communication cost and computation time. It also uses a cache structure to store remote vertices and their neighbors, reducing the need for communication. The paper demonstrates that the optimal execution plan achieves better performance and reduces communication overhead compared to other execution plans.
cb5f0d9c-aa93-513d-870f-d36b781b3feb|Two-Stage Execution Mode|The authors introduce a two-stage execution mode that combines a lock-free and zero-copy cache design with a novel execution strategy. This approach enables efficient processing of subgraph enumeration queries while minimizing communication overhead.
2f043271-465d-5200-b45a-d336df9ac136|Batching RPC Requests|The authors propose batching RPC requests to improve network utilization and reduce communication overhead. This approach enables the system to aggregate multiple requests into a single batch, reducing the number of communication rounds.
94446bb7-1765-5d2d-adcc-a94448ead3b1|Adaptive Scheduling|The authors propose an adaptive scheduling approach that dynamically adjusts the scheduling strategy based on the characteristics of the data and the algorithm. This approach enables the system to optimize communication efficiency and minimize memory usage.
a78ff4a0-aec4-55dd-a19c-f9da353ad299|Work Stealing with Intra-Machine Deque|The authors propose a work stealing mechanism with an intra-machine deque to address load imbalance in distributed systems. This solution involves maintaining a deque in each worker, where partial results are injected and popped out for processing. When a worker completes its task, it sends its status to the first machine in the cluster, which then broadcasts the message to other machines. A list of finished machines is maintained, and their jobs are not stolen.
d7b56026-f25d-5062-8e6b-2594c2d7360f|Adaptive Scheduling with Output Queue|The authors propose an adaptive scheduling technique that uses a fixed-capacity output queue for each operator. The scheduler tends to let an operator consume as much input data as possible while preventing memory overflow by yielding when the output queue is full.
7032caf1-89ad-576e-9bfe-9027f6992746|Bulk Synchronous Parallel BSP Model|The authors propose using the Bulk Synchronous Parallel BSP model to design parallel algorithms for graph pattern matching. This solution specifically addresses the challenge of efficient graph dynamics processing by allowing for the concurrent computation of multiple vertices in the graph, reducing the overall computational cost and iterations required for graph updates.
d59fd9fa-c7ed-56b3-8db8-19e51c132e20|Unidirectional Relaxation Simulation URS|The authors propose the Unidirectional Relaxation Simulation URS algorithm, which extends graph simulation by allowing partially absent vertices. This solution specifically addresses the challenge of efficient graph dynamics processing by reducing the number of iterations required for graph updates and allowing for more flexible graph matching.
e311e5ed-e628-5785-8c33-7b988b28487d|Dual Relaxation Simulation DRS|The authors propose the Dual Relaxation Simulation DRS algorithm, which extends the URS algorithm by considering both child and parent nodes. This solution specifically addresses the challenge of efficient graph dynamics processing by further reducing the number of iterations required for graph updates and allowing for more flexible graph matching.
7a598385-43ef-5373-b08d-d030c48ef931|Bidirectional Communication in Dual Relaxation Simulation (DRS)|The authors propose a solution to optimize communication efficiency in distributed algorithms by introducing bidirectional communication in the Dual Relaxation Simulation (DRS) algorithm. This approach allows vertices to send messages to both their matched parents and children, reducing the need for additional communication rounds.
7eb60330-2606-5199-a4f5-dc7570f02e11|Hierarchical Graph Partitioning Algorithm (HGPA)|HGPA is a distributed algorithm designed to efficiently compute Personalized PageRank Vectors (PPVs) in large graphs. It addresses the challenge of efficient graph dynamics processing by utilizing a hierarchical graph partitioning approach to minimize computational costs and iterations.
046e24e7-cb1d-5aa0-be49-976c23c34408|Distributed Partial Vectors Computation|This solution involves computing partial vectors for all nodes in parallel using the selective expansion algorithm. It addresses the challenge of efficient graph dynamics processing by reducing the computational cost and iterations required for PPV computation.
6539300d-a154-5c11-b5cb-50346698581e|Hub Node Selection|This solution involves selecting hub nodes to partition the graph into smaller subgraphs. It addresses the challenge of efficient graph dynamics processing by reducing the computational cost and iterations required for PPV computation.
864963bc-0d12-5f05-a37a-b5a9266d8544|Distributed Skeleton Vectors Computation|This solution involves computing skeleton vectors for all nodes in parallel on separate machines, utilizing a dynamic programming algorithm.
eaba690c-83d1-5dd8-9f06-52b079f076e2|Distributed Betweenness Centrality Computation|The authors propose a distributed algorithm for computing betweenness centrality in dynamic graphs, which enables every node to compute its own centrality by exchanging messages with its neighbors. The algorithm is based on a distributed implementation of the dynamic programming algorithm by Brandes, which is well-suited for a distributed implementation. The algorithm uses a constant number of elementary operations per message, making it efficient for large graphs. The authors demonstrate the effectiveness of their algorithm through simulations, showing that it converges in a number of distance vector phases proportional to the diameter of the network.
cf32c3c6-11cd-5465-a22c-0008814311f5|Distributed Computation of Betweenness Centrality|The authors propose a distributed algorithm for computing betweenness centrality in a network, which is a measure of the proportion of shortest paths between all pairs of nodes that pass through a given node. The algorithm is designed to minimize the number of communication rounds while maintaining solution quality.
e6e85d54-2e04-5286-a7cc-880c24d7a5c5|Load Centrality Computation|The authors propose a distributed algorithm for computing load centrality, which is a measure of the amount of traffic that passes through a given node in a network. The algorithm is designed to minimize the number of communication rounds while maintaining solution quality.
47f5ed97-0368-5c43-9b23-f646540503cc|Distributed Betweenness Centrality Algorithm|The authors propose a distributed algorithm for computing betweenness centrality in a network, which can be used to optimize load balance in distributed systems. The algorithm enables each node to compute its own betweenness centrality value, which can be used to determine the optimal frequency of sensing its neighbors.
634168e7-37f1-56b8-b679-e380c28477a1|Load Centrality-based Optimization|The authors propose using load centrality, a related measure to betweenness centrality, to optimize load balance in distributed systems. Load centrality is defined as the amount of flow passing through a node, and the authors show that it can be used to determine the optimal frequency of sensing its neighbors.
d55fb7e9-9ca9-587e-a5a9-ffd1052a0815|Adaptive Sampling for k-Core Decomposition|The authors propose an adaptive sampling technique for k-core decomposition, which efficiently processes dynamic updates in large graphs by iteratively estimating the coreness of all nodes in the graph through the analysis of sparse subgraphs. The solution involves adaptively sampling edges with different probabilities in denser areas of the graph and less aggressively in sparser areas. This approach allows for the efficient estimation of coreness numbers and the maintenance of the k-core decomposition under dynamic updates. The paper demonstrates the effectiveness of this solution through experiments on real-world graphs, showing that the adaptive sampling technique achieves a good approximation of the coreness numbers while using significantly less memory than the input graph.
3725b8c2-dbf3-5174-9208-0adee2908734|Adaptive Edge Sampling|The authors propose an adaptive edge sampling technique to optimize communication efficiency in distributed algorithms. This technique involves sampling edges with different probabilities in different areas of the graph, with denser areas being sampled more aggressively. The adaptive edge sampling technique uses a carefully designed probability distribution to sample edges, which allows for a balance between reducing round complexity and maintaining solution quality. This approach is different from existing methods that use uniform sampling or fixed probability distributions. The paper demonstrates that the adaptive edge sampling technique can achieve a significant reduction in round complexity while maintaining a good approximation ratio. Specifically, the authors show that their algorithm can compute a 1-approximate k-core decomposition in O(log n) rounds, which is a significant improvement over existing algorithms.
541486a3-46a1-590b-ad65-a2744f43cf53|Adaptive Edge Sampling Strategy|The authors propose an adaptive edge sampling strategy to optimize load balance in distributed systems. This strategy involves sampling edges with different probabilities in different areas of the graph, with denser areas being sampled more aggressively.
5685b401-dff5-5ef9-af4c-4c5fd4d51681|MapReduce-based Algorithm|The authors propose a MapReduce-based algorithm to compute an approximate k-core decomposition of a graph in O(log n) rounds of computation.
d891fd75-a435-5297-80ab-03ced3491b13|Semi-Streaming Algorithm|The authors propose a semi-streaming algorithm to compute an approximate k-core decomposition of a graph in one pass using only O(n) space.
1e2e7105-79fc-5755-8f1c-cbaaae7c8389|Order-Independent MIS Computation (OIMIS)|OIMIS is a distributed framework for computing a near-maximum independent set in large dynamic graphs. It relaxes the order dependency in existing algorithms, making it more efficient and effective for dynamic graph updates.
c723f8c6-6c08-503b-8b73-737aca3dba2d|Dynamic OIMIS (DOIMIS)|DOIMIS is an extension of OIMIS for handling dynamic graph updates. It activates affected vertices and their neighbors to re-run the algorithm, ensuring the maintenance of a high-quality independent set.
3f353c34-a91e-512d-b6c1-43daf92230ec|Lower-Ranking Activation|This optimization technique reduces the number of active vertices in OIMIS and DOIMIS by only activating lower-ranking neighbors.
2117dd0e-2f19-593f-bee8-dc1a54c83003|Same-Status Activation|This optimization technique further reduces the number of active vertices in OIMIS and DOIMIS by only activating same-status neighbors.
5a09b453-a00f-58c2-974c-9154a3abb264|Batch Update Processing|This solution enables OIMIS and DOIMIS to process batch updates efficiently by activating affected vertices and their neighbors.
a6e2a602-da77-5c0f-bfda-d7609edec26f|Lower Ranking Activation|This solution specifically addresses the challenge of optimizing load balance in distributed systems by reducing the number of active vertices in each superstep, thereby decreasing computation and communication costs. The unique mechanism involved is the selective activation strategy, which only activates lower-ranking neighbors for each vertex, significantly reducing the number of active vertices and the associated costs.
0f816ec2-e198-52f6-8f75-5066468afd7b|Same Status Activation|This solution addresses the challenge of optimizing load balance in distributed systems by reducing the number of active vertices in each superstep, thereby decreasing computation and communication costs. The unique mechanism involved is the selective activation strategy, which only activates vertices with the same status, reducing the number of active vertices and the associated costs.
